الشاشة,الجدول,"تسمية العمود",الحكم,"العمود المقترح",النوع,السبب,"قرار المالك"
Clients/quotations.php,quotations,"شروط الدفع",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Clients/quotations.php,quotations,"شروط التسليم",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Clients/quotations.php,quotations,النسخة,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Clients/quotations.php,quotations,أعده,BIND,created_by,derived,"مشتقٌّ من `created_by` القائمِ في `quotations` — بلا هجرة",
Clients/quotations.php,quotations,اعتمده,MANUAL,approved_by,,"مشتقٌّ من `approved_by` و`quotations` لا يحمله — يلزم قرار",
Clients/quotations.php,quotations,"تاريخ الإرسال",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Clients/quotations.php,quotations,"حالة العميل",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Clients/quotations.php,quotations,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Clients/quotations.php,quotations,"مرجع التفويض",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Clients/quotations.php,quotations,"تاريخ الاعتماد",MANUAL,approved_at,,"مشتقٌّ من `approved_at` و`quotations` لا يحمله — يلزم قرار",
Clients/quotations.php,quotations,"تاريخ الإنشاء",BIND,created_at,derived,"مشتقٌّ من `created_at` القائمِ في `quotations` — بلا هجرة",
Clients/quotations.php,quotations,"المرجع الأب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Clients/quotations.php,quotations,المرفق,MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Clients/quotations.php,quotations,"مركز التكلفة",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Clients/quotations.php,quotations,"سعر الصرف ومصدره",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Clients/quotations.php,quotations,العملة,MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Clients/rate_books.php,rate_book_lines,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Clients/rate_books.php,rate_book_lines,"المنشئ — الاسم والصفة",BIND,created_by,derived,"مشتقٌّ من `created_by` القائمِ في `rate_book_lines` — بلا هجرة",
Clients/rate_books.php,rate_book_lines,"المعتمد — الاسم والصفة",MANUAL,approved_by,,"مشتقٌّ من `approved_by` و`rate_book_lines` لا يحمله — يلزم قرار",
Clients/rate_books.php,rate_book_lines,"مرجع التفويض",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Clients/rate_books.php,rate_book_lines,"المرجع الأب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Clients/rate_books.php,rate_book_lines,"تاريخ الإنشاء",BIND,created_at,derived,"مشتقٌّ من `created_at` القائمِ في `rate_book_lines` — بلا هجرة",
Clients/rate_books.php,rate_book_lines,"تاريخ الاعتماد",MANUAL,approved_at,,"مشتقٌّ من `approved_at` و`rate_book_lines` لا يحمله — يلزم قرار",
Clients/rate_books.php,rate_book_lines,الحالة,MANUAL,status,,"مشتقٌّ من `status` و`rate_book_lines` لا يحمله — يلزم قرار",
Clients/readiness_lines.php,readiness_lines,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Clients/readiness_lines.php,readiness_lines,"المنشئ — الاسم والصفة",BIND,created_by,derived,"مشتقٌّ من `created_by` القائمِ في `readiness_lines` — بلا هجرة",
Clients/readiness_lines.php,readiness_lines,"المعتمد — الاسم والصفة",MANUAL,approved_by,,"مشتقٌّ من `approved_by` و`readiness_lines` لا يحمله — يلزم قرار",
Clients/readiness_lines.php,readiness_lines,"مرجع التفويض",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Clients/readiness_lines.php,readiness_lines,"المرجع الأب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Clients/readiness_lines.php,readiness_lines,"تاريخ الإنشاء",BIND,created_at,derived,"مشتقٌّ من `created_at` القائمِ في `readiness_lines` — بلا هجرة",
Clients/readiness_lines.php,readiness_lines,"تاريخ الاعتماد",MANUAL,approved_at,,"مشتقٌّ من `approved_at` و`readiness_lines` لا يحمله — يلزم قرار",
Clients/tenders.php,tenders,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Clients/tenders.php,tenders,"المنشئ — الاسم والصفة",BIND,created_by,derived,"مشتقٌّ من `created_by` القائمِ في `tenders` — بلا هجرة",
Clients/tenders.php,tenders,"المعتمد — الاسم والصفة",MANUAL,approved_by,,"مشتقٌّ من `approved_by` و`tenders` لا يحمله — يلزم قرار",
Clients/tenders.php,tenders,"مرجع التفويض",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Clients/tenders.php,tenders,"المرجع الأب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Clients/tenders.php,tenders,"تاريخ الإنشاء",BIND,created_at,derived,"مشتقٌّ من `created_at` القائمِ في `tenders` — بلا هجرة",
Clients/tenders.php,tenders,"تاريخ الاعتماد",MANUAL,approved_at,,"مشتقٌّ من `approved_at` و`tenders` لا يحمله — يلزم قرار",
Clients/tenders.php,tenders,الحالة,MANUAL,status,,"مشتقٌّ من `status` و`tenders` لا يحمله — يلزم قرار",
Clients/units_of_measure.php,units_of_measure,النوع,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Clients/units_of_measure.php,units_of_measure,"الوحدة الأساسية",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Clients/units_of_measure.php,units_of_measure,"عدد المنازل العشرية",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Clients/units_of_measure.php,units_of_measure,"يستعمل في",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Clients/units_of_measure.php,units_of_measure,عرفها,BIND,created_by,derived,"مشتقٌّ من `created_by` القائمِ في `units_of_measure` — بلا هجرة",
Clients/units_of_measure.php,units_of_measure,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Clients/units_of_measure.php,units_of_measure,الحالة,BIND,status,derived,"مشتقٌّ من `status` القائمِ في `units_of_measure` — بلا هجرة",
Contracts/claims.php,claims,"وصف البند",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/claims.php,claims,الجزاءات,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/claims.php,claims,الحوافز,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/claims.php,claims,"خصم المقدم",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/claims.php,claims,"محتجز الضمان",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/claims.php,claims,"تاريخ إرسال العميل",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/claims.php,claims,"تاريخ اعتماد العميل",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/claims.php,claims,أعده,BIND,created_by,derived,"مشتقٌّ من `created_by` القائمِ في `claims` — بلا هجرة",
Contracts/claims.php,claims,اعتمده,BIND,approved_by,derived,"مشتقٌّ من `approved_by` القائمِ في `claims` — بلا هجرة",
Contracts/claims.php,claims,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Contracts/claims.php,claims,"مرجع التفويض",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Contracts/claims.php,claims,"تاريخ الاعتماد",BIND,approved_at,derived,"مشتقٌّ من `approved_at` القائمِ في `claims` — بلا هجرة",
Contracts/claims.php,claims,"تاريخ الإنشاء",BIND,created_at,derived,"مشتقٌّ من `created_at` القائمِ في `claims` — بلا هجرة",
Contracts/claims.php,claims,"المرجع الأب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Contracts/claims.php,claims,"مفتاح منع التكرار",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Contracts/claims.php,claims,"معكوس ب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Contracts/claims.php,claims,"عكس عن",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Contracts/claims.php,claims,"درجة الأثر",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Contracts/claims.php,claims,المرفق,MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Contracts/claims.php,claims,"مركز التكلفة",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Contracts/claims.php,claims,"سعر الصرف ومصدره",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Contracts/client_statement.php,role_permissions,"رقم الكشف",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/client_statement.php,role_permissions,العميل,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/client_statement.php,role_permissions,الفترة,MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Contracts/client_statement.php,role_permissions,"رصيد أول المدة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/client_statement.php,role_permissions,"فواتير الفترة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/client_statement.php,role_permissions,"إشعارات دائنة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/client_statement.php,role_permissions,"تحصيلات الفترة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/client_statement.php,role_permissions,"خصم المقدم",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/client_statement.php,role_permissions,"محتجز الضمان",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/client_statement.php,role_permissions,"رصيد آخر المدة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/client_statement.php,role_permissions,"المعادل بعملة الدفاتر",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/client_statement.php,role_permissions,"أقدم فاتورة غير مسددة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Contracts/client_statement.php,role_permissions,"أيام التأخر",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
