الملف,"الشاشة القانونية","اسم الشاشة","الورقة المالكة","العمود الزائد","حكم CMP المقترح",السبب,"قرار المالك (يدخل المستند / يُلغى)","الحكم النافذ (مصالحة U10 · ق-17)"
Operations/distribution_space.php,op_assign.php,"تكليف المشغّل على المعدة","01 · إدارة الموقع","موافقة القوى","يدخل المستند","موثق بالاسم نفسه في: distribution.php",,"يدخل المستند — ق-17 إبقاء شامل"
Operations/distribution_space.php,op_assign.php,"تكليف المشغّل على المعدة","01 · إدارة الموقع","موافقة الموقع المصدر","مرشح للإلغاء","شبهة ازدواج مع «الموقع» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Operations/distribution_space.php,op_assign.php,"تكليف المشغّل على المعدة","01 · إدارة الموقع",أصدره,"يدخل المستند","موثق بالاسم نفسه في: delegations.php · org_assignments.php · org_permits.php",,"يدخل المستند — ق-17 إبقاء شامل"
Operations/distribution_space.php,op_assign.php,"تكليف المشغّل على المعدة","01 · إدارة الموقع","تاريخ التنفيذ","مرشح للإلغاء","شبهة ازدواج مع «من تاريخ» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Equipments/equipment_documents.php,equip_docs.php,"وثائق المعدات والمشغّلين","01 · إدارة الموقع",الصاحب,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Equipments/equipment_documents.php,equip_docs.php,"وثائق المعدات والمشغّلين","01 · إدارة الموقع","الوضع الفعلي","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع","نوع الحدث","يدخل المستند","موثق بالاسم نفسه في: contract_events.php",,"يدخل المستند — ق-17 إبقاء شامل"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع",الفئة,"يدخل المستند","موثق بالاسم نفسه في: tickets_dept.php · ticket_open.php · stock.php",,"يدخل المستند — ق-17 إبقاء شامل"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع",الجزء,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع",التفصيل,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع",الكود,"مرشح للإلغاء","شبهة ازدواج مع «كود المعدة» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع",ID,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع",المعدة,"مرشح للإلغاء","شبهة ازدواج مع «كود المعدة» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع",الوردية,"يدخل المستند","موثق بالاسم نفسه في: site_shift_plan.php · daily_plan.php · op_assign.php",,"يدخل المستند — ق-17 إبقاء شامل"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع","الساعات المنفذة","مرشح للإلغاء","شبهة ازدواج مع «ساعات التشغيل» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع",الجردل,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع",الجاكهمر,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع",الإضافية,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع",الأعطال,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع","ساعات العمل","مرشح للإلغاء","شبهة ازدواج مع «ساعات التشغيل» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع",الإجمالي,"يدخل المستند","موثق بالاسم نفسه في: rfq.php · po.php · quotations.php",,"يدخل المستند — ق-17 إبقاء شامل"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع","المسؤول (مقترح)","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Timesheet/timesheet.php,timesheet.php,"تسجيل التايم شيت والإنتاج","01 · إدارة الموقع",المرجع/السبب,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Operations/stops_unattributed.php,stops.php,"التوقفات وتحديد المتحمل","01 · إدارة الموقع",الوردية,"يدخل المستند","موثق بالاسم نفسه في: site_shift_plan.php · daily_plan.php · op_assign.php",,"يدخل المستند — ق-17 إبقاء شامل"
Operations/stops_unattributed.php,stops.php,"التوقفات وتحديد المتحمل","01 · إدارة الموقع","ساعاتُ التعطل","مرشح للإلغاء","شبهة ازدواج مع «المدة بالساعات» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Operations/stops_unattributed.php,stops.php,"التوقفات وتحديد المتحمل","01 · إدارة الموقع",النوع,"يدخل المستند","موثق بالاسم نفسه في: tickets_dept.php · ticket_open.php · ticket_recur.php",,"يدخل المستند — ق-17 إبقاء شامل"
Operations/stops_unattributed.php,stops.php,"التوقفات وتحديد المتحمل","01 · إدارة الموقع",الإسناد,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/approvals_inbox.php,approvals_inbox.php,"صندوق ما ينتظر اعتمادي","01 · إدارة الموقع",العنصر,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Finance/approvals_inbox.php,approvals_inbox.php,"صندوق ما ينتظر اعتمادي","01 · إدارة الموقع",منذ,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/dept_inbox.php,tickets_dept.php,"بلاغات إدارتي","01 · إدارة الموقع",الوصف,"يدخل المستند","موثق بالاسم نفسه في: my_tasks.php · my_requests.php · ticket_open.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/dept_inbox.php,tickets_dept.php,"بلاغات إدارتي","01 · إدارة الموقع",إلزامي؟,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
