role_id	role	uid	seq	group	label	href	route	matrix_n	status	canonical
3	ادارة الاسطول	6	16	الجاهزية والتفعيل	خطط الصيانة الوقائية	../Maintenance/preventive_plans.php	Maintenance/preventive_plans.php	279	APPROVED	خطط الصيانة الوقائية
3	ادارة الاسطول	6	17	التخصيص والحركة	توزيع المعدات والمشغّلين	../Operations/distribution_space.php	Operations/distribution_space.php	271	APPROVED	تكليف المشغّل على المعدة
3	ادارة الاسطول	6	18	التخصيص والحركة	إسناد المعدات للوحدات	../Operations/containers.php	Operations/containers.php	270	APPROVED	إسناد المعدات للوحدات
3	ادارة الاسطول	6	19	التخصيص والحركة	أوامر الترحيل	../Transport/transfer_orders_list.php	Transport/transfer_orders_list.php	300	APPROVED	أوامر الترحيل
3	ادارة الاسطول	6	20	العدّادات والوثائق	قراءات العدّادات	../Equipments/meter_readings.php	Equipments/meter_readings.php	255	APPROVED	قراءات العدّادات
3	ادارة الاسطول	6	21	العدّادات والوثائق	تسجيل التايم شيت والإنتاج	../Timesheet/timesheet.php	Timesheet/timesheet.php	341	APPROVED	تسجيل التايم شيت والإنتاج — الموقع
3	ادارة الاسطول	6	22	العدّادات والوثائق	وثائق المعدات والمشغّلين	../Equipments/equipment_documents.php	Equipments/equipment_documents.php	260	APPROVED	وثائق المعدات والمشغّلين
3	ادارة الاسطول	6	23	المطابقة والإهلاك	مطابقة سجل الأصول بالتشغيل	../Equipments/asset_recon.php	Equipments/asset_recon.php	254	APPROVED	مطابقة سجل الأصول بالتشغيل
3	ادارة الاسطول	6	24	المطابقة والإهلاك	الإهلاك والقيمة الدفترية	../Finance/assets_fin.php	Finance/assets_fin.php	120	APPROVED	الإهلاك والقيمة الدفترية
3	ادارة الاسطول	6	25	المطابقة والإهلاك	سياسات الإهلاك المعتمدة	../Equipments/fleet_depreciation_profiles.php	Equipments/fleet_depreciation_profiles.php	266	PENDING_OWNER	سياسات الإهلاك المعتمدة
3	ادارة الاسطول	6	26	التمويل والملكية	الأعيان المموَّلة	../Equipments/fin_assets.php	Equipments/fin_assets.php	259	APPROVED	الأعيان المموَّلة
3	ادارة الاسطول	6	27	التمويل والملكية	حصص الملكية في الأصول	../Financing/owners_registry.php#2	Financing/owners_registry.php	232	APPROVED	حصص الملكية في الأصول
3	ادارة الاسطول	6	28	متابعة وتقارير الأسطول	تصنيف الأعطال وأسبابها	../Equipments/manage_failure_codes.php	Equipments/manage_failure_codes.php	265	PENDING_OWNER	تصنيف الأعطال وأسبابها
3	ادارة الاسطول	6	29	متابعة وتقارير الأسطول	بلاغات إدارتي	../Tickets/dept_inbox.php	Tickets/dept_inbox.php	334	APPROVED	صندوقُ بلاغاتِ الإدارة
3	ادارة الاسطول	6	30	متابعة وتقارير الأسطول	أبلغ عن مشكلة من هذه الشاشة	../Tickets/ticket_contextual_open.php	Tickets/ticket_contextual_open.php	332	APPROVED	أبلغ عن مشكلة من هذه الشاشة
3	ادارة الاسطول	6	31	متابعة وتقارير الأسطول	صندوق ما ينتظر اعتمادي	../Finance/approvals_inbox.php	Finance/approvals_inbox.php	331	APPROVED	صندوق ما ينتظر اعتمادي
3	ادارة الاسطول	6	32	متابعة وتقارير الأسطول	ميزانية إدارتي	../Finance/budget_dept.php	Finance/budget_dept.php	230	APPROVED	ميزانية إدارتي — التمويل
3	ادارة الاسطول	6	33	متابعة وتقارير الأسطول	إنجاز الإدارة	../Portal/dept_achievement.php	Portal/dept_achievement.php	231	APPROVED	إنجاز الإدارة
3	ادارة الاسطول	6	34	متابعة وتقارير الأسطول	مركز التقارير	../emsreports/index.php	emsreports/index.php	19	PENDING_DEDUP	مركز التقارير — الحوكمة
3	ادارة الاسطول	6	35	متابعة وتقارير الأسطول	ما ينتظر اعتمادي	../Approvals/hours_approval.php	Approvals/hours_approval.php	24	APPROVED	ما ينتظر اعتمادي
3	ادارة الاسطول	6	36	متابعة وتقارير الأسطول	صندوقُ موافقاتي — ما ينتظر يدي	../Approvals/requests.php	Approvals/requests.php	23	PENDING_OWNER	صندوقُ موافقاتي — ما ينتظر يدي
3	ادارة الاسطول	6	37	إضافاتُ المالك	حوكمة إدارة الأسطول	../Governance/gov_dept.php	Governance/gov_dept.php	34	APPROVED	حوكمة إدارة الأسطول
3	ادارة الاسطول	6	38	فريق العمل	إدارة المعاونين	../main/project_users.php	main/project_users.php	358	PENDING_OWNER	إدارة المعاونين
3	ادارة الاسطول	6	39	خارج الوثيقة — بانتظار قرار المالك	مساحة عملي	../main/my_workspace.php	main/my_workspace.php	349	APPROVED	مساحة عملي
3	ادارة الاسطول	6	40	العمل اليومي	طلب مالي جديد	../FinRequests/request_form.php	FinRequests/request_form.php	130	PENDING_OWNER	طلب مالي جديد
3	ادارة الاسطول	6	41	العمل اليومي	المعدات	../Equipments/equipments_fleet.php	Equipments/equipments_fleet.php	261	PENDING_DEDUP	المعدات
3	ادارة الاسطول	6	42	العمل اليومي	تخصيص المعدات للمشروعات	../Oprators/select_project.php	Oprators/select_project.php	21	APPROVED	تخصيص المعدات للمشروعات
3	ادارة الاسطول	6	43	العمل اليومي	التكاليف والربحية	../Finance/cost_report_fin.php	Finance/cost_report_fin.php	119	APPROVED	التكاليف والربحية بالمركز
3	ادارة الاسطول	6	44	العمل اليومي	الإعدادات	../Settings/settings.php	Settings/settings.php	20	APPROVED	الإعدادات
3	ادارة الاسطول	6	45	العمل اليومي	ميزانية إدارتي	../Finance/budget_form_fin.php	Finance/budget_form_fin.php	124	PENDING_OWNER	ميزانية إدارتي — المالية
3	ادارة الاسطول	6	46	العمل اليومي	مواقع التنفيذ	../Projects/sites.php	Projects/sites.php	64	PENDING_OWNER	مواقع التنفيذ
3	ادارة الاسطول	6	47	العمل اليومي	مركز التقارير	../Reports/reports.php	Reports/reports.php	13	APPROVED	مركز التقارير — التنفيذية
3	ادارة الاسطول	6	48	العمل اليومي	أحكام العميل والمورد والمشغّل	../Finance/unit_records_fin.php	Finance/unit_records_fin.php	143	PENDING_OWNER	أحكام العميل والمورد والمشغّل
3	ادارة الاسطول	6	49	العمل اليومي	خطة عمل الغد	../Operations/daily_plan.php	Operations/daily_plan.php	340	APPROVED	خطة عمل الغد
3	ادارة الاسطول	6	50	المتابعة والموافقات	موافقات إدارتي	../FinRequests/dept_inbox.php	FinRequests/dept_inbox.php	144	APPROVED	موافقات إدارتي
3	ادارة الاسطول	6	51	المخاطر	مساحة مخاطر الإدارة	../Risk/dept_risk_space.php	Risk/dept_risk_space.php	74	PENDING_OWNER	مساحة مخاطر الإدارة
4	ادارة الموارد البشرية	7	1	لوحة الإدارة	الرئيسية	../main/role_board.php	main/role_board.php	354	PENDING_OWNER	الرئيسية — الشخصية — التقارير والتحليلات
4	ادارة الموارد البشرية	7	2	لوحة الإدارة	المراسلات	../chats/index.php	chats/index.php	351	PENDING_OWNER	المراسلات
4	ادارة الموارد البشرية	7	3	لوحة الإدارة	مهامي	../Portal/my_tasks.php	Portal/my_tasks.php	2	APPROVED	مهامي
4	ادارة الموارد البشرية	7	4	لوحة الإدارة	إنجازي	../Portal/my_achievement.php	Portal/my_achievement.php	3	APPROVED	إنجازي
4	ادارة الموارد البشرية	7	5	لوحة الإدارة	بوابتي	../Portal/my_portal.php	Portal/my_portal.php	348	APPROVED	بوابتي
4	ادارة الموارد البشرية	7	6	لوحة الإدارة	طلباتي	../FinRequests/my_requests.php	FinRequests/my_requests.php	4	APPROVED	طلباتي
4	ادارة الموارد البشرية	7	7	التوظيف	التوظيف من الشاغر إلى المباشرة	../Workforce/recruitment_pipeline.php	Workforce/recruitment_pipeline.php	318	APPROVED	التوظيف من الشاغر إلى المباشرة
4	ادارة الموارد البشرية	7	8	التعاقد والمباشرة	سجل الموظفين	../Employees/employees.php	Employees/employees.php	182	APPROVED	سجل الموظفين
4	ادارة الموارد البشرية	7	9	التعاقد والمباشرة	عقود الموظفين	../Employees/employee_contracts.php	Employees/employee_contracts.php	179	APPROVED	عقود الموظفين
4	ادارة الموارد البشرية	7	10	التعاقد والمباشرة	عقود المشاريع المؤقتة	../Workforce/project_contracts.php	Workforce/project_contracts.php	327	APPROVED	عقود المشاريع المؤقتة
4	ادارة الموارد البشرية	7	11	التعاقد والمباشرة	وثائق المعدات والمشغّلين	../Equipments/equipment_documents.php	Equipments/equipment_documents.php	260	APPROVED	وثائق المعدات والمشغّلين
4	ادارة الموارد البشرية	7	12	الحضور والإجازات	الحضور والانصراف	../Operations/attendance.php	Operations/attendance.php	181	APPROVED	الحضور والانصراف
4	ادارة الموارد البشرية	7	13	الحضور والإجازات	الإجازات والغياب	../Workforce/worker_leave_absence.php	Workforce/worker_leave_absence.php	319	APPROVED	الإجازات والغياب
4	ادارة الموارد البشرية	7	14	الحضور والإجازات	تسجيل التايم شيت والإنتاج	../Timesheet/timesheet.php	Timesheet/timesheet.php	341	APPROVED	تسجيل التايم شيت والإنتاج — الموقع
4	ادارة الموارد البشرية	7	15	القوى الميدانية	سجل المشغّلين	../Employees/equipment_operators.php	Employees/equipment_operators.php	183	APPROVED	سجل المشغّلين
4	ادارة الموارد البشرية	7	16	القوى الميدانية	تكليف المشغّل على المعدة	../Operations/distribution_space.php	Operations/distribution_space.php	271	APPROVED	تكليف المشغّل على المعدة
4	ادارة الموارد البشرية	7	17	القوى الميدانية	تأهيل المشغّلين على أنواع المعدات	../Workforce/op_qual.php	Workforce/op_qual.php	312	APPROVED	تأهيل المشغّلين على أنواع المعدات
4	ادارة الموارد البشرية	7	18	القوى الميدانية	الأداء الشهري للمشغّل	../Workforce/op_monthly.php	Workforce/op_monthly.php	180	APPROVED	الأداء الشهري للمشغّل
4	ادارة الموارد البشرية	7	19	القوى الميدانية	سجل المعدات	../Equipments/equipments.php	Equipments/equipments.php	256	PENDING_DEDUP	سجل المعدات
4	ادارة الموارد البشرية	7	20	الخصومات والسلف	الخصومات والجزاءات	../Workforce/deductions.php	Workforce/deductions.php	313	APPROVED	الخصومات والجزاءات
4	ادارة الموارد البشرية	7	21	الخصومات والسلف	خصومات المشغّلين المقترحة	../Workforce/proposed_deductions.php	Workforce/proposed_deductions.php	320	APPROVED	خصومات المشغّلين المقترحة
4	ادارة الموارد البشرية	7	22	الخصومات والسلف	السلف والعهد المالية	../Workforce/employee_advances.php	Workforce/employee_advances.php	321	PENDING_OWNER	السلف والعهد المالية
