timesheet_id,result,effects,adopted,reason
29362,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29363,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29364,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29365,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29366,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29367,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29368,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29369,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29370,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29371,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29372,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29373,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29374,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29375,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29376,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29377,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29378,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29379,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29380,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29381,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29382,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29383,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29384,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29385,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29386,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29660,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29661,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29662,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29663,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29664,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29665,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29666,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29667,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29668,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29669,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29670,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29671,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29672,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29673,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29674,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29675,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29676,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29677,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29678,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29679,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29680,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29681,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29682,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29683,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29684,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29685,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29686,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29687,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29688,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29689,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29690,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29691,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29692,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29693,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29694,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29695,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
29696,skipped,0,0,"صفر أثرٍ قابلٍ للتوليد: لا سعر وحدةٍ لنوع المعدة في عقد العميل · لا سعر وحدةٍ لنوع المعدة في أي عقد موردٍ نشط"
