nav_id,role_id,door,label_ar,route,①group_new,②appearance,③parent_screen,④action,⑤alt_route,⑥permission,⑦test
782,25,DAILY,"صرف المخزون والعهدة",Procurement/issue_proc.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:25,"المسار القديم يصل بلا خطأ (nav_redirects)"
780,25,DAILY,"الاستلام المؤقت",Procurement/receipt_custody_proc.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:25,"المسار القديم يصل بلا خطأ (nav_redirects)"
784,25,HOME,الرئيسية,Procurement/warehouse_board.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:25,"المسار القديم يصل بلا خطأ (nav_redirects)"
781,25,REC,المخزون,Procurement/stock_proc.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:25,"المسار القديم يصل بلا خطأ (nav_redirects)"
779,25,REC,"كتالوج الأصناف",Procurement/items_proc.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:25,"المسار القديم يصل بلا خطأ (nav_redirects)"
783,25,SET,"حدود إعادة الطلب",Procurement/reordering_proc.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:25,"المسار القديم يصل بلا خطأ (nav_redirects)"
824,26,FIN,"سجل الممولين",Financing/financiers_registry.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:26,"المسار القديم يصل بلا خطأ (nav_redirects)"
825,26,FIN,"إنشاء عملية تمويل",Financing/financing_operation_new.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:26,"المسار القديم يصل بلا خطأ (nav_redirects)"
821,26,GOV,"سجل الكيانات",Governance/entities_registry.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:26,"المسار القديم يصل بلا خطأ (nav_redirects)"
822,26,GOV,"التفويض بالتوقيع",Governance/signing_authority.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:26,"المسار القديم يصل بلا خطأ (nav_redirects)"
823,26,GOV,"التراخيص والكفالات",Governance/licenses_guarantees.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:26,"المسار القديم يصل بلا خطأ (nav_redirects)"
827,26,HOME,الرئيسية,Financing/financing_board.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:26,"المسار القديم يصل بلا خطأ (nav_redirects)"
826,26,REP,"الاعتمادات المتأخرة والوثائق",Reports/approval_lag_report.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:26,"المسار القديم يصل بلا خطأ (nav_redirects)"
