path	family	suffix	class	rank	reason	bytes	mtime	sha1
docs/UPDATE0001_COMPLETED_TASKS_LIST_ar.md	UPDATE0001_COMPLETED_TASKS_LIST_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	13912	2026-08-01 20:13	1df76fe9b7c0323d00a549a7436f09c2a6bdfcff
docs/UPDATE0001_COMPLETED_TASKS_OWNER_ar.md	UPDATE0001_COMPLETED_TASKS_OWNER_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	12170	2026-08-01 20:13	4618260f04b485bd48cd0e2877c0f9a17183c8f0
docs/UPDATE0001_FINAL_OWNER_REPORT_ar.md	UPDATE0001_FINAL_OWNER_REPORT_ar	0	سجل تنفيذ حي	7	محضر تنفيذ	10181	2026-08-01 20:13	23d83ae913ce1896bc3d8220af30822bd1dcdb41
docs/UPDATE0001_OWNER_REPORT_ar.md	UPDATE0001_OWNER_REPORT_ar	0	سجل تنفيذ حي	7	محضر تنفيذ	21459	2026-08-01 20:13	1ad2ea913768a9c82b16e68b1d99a93eef376e98
docs/UPDATE0001_PROGRESS_OWNER_ar.md	UPDATE0001_PROGRESS_OWNER_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	9037	2026-08-01 20:13	bda38ea06dcd867e3a778ed57bf24fcdb8cf0fe5
docs/UPDATE0001_REVERSE_AUDIT_ar.md	UPDATE0001_REVERSE_AUDIT_ar	0	تقرير تدقيق	6	تقرير تدقيق سابق	9861	2026-08-01 20:13	6506cb1908e6f8d8ecc3e0253823cecca7579aa2
docs/UPDATE0001_SPRINT_01_EXECUTION_PROMPT_ar.md	UPDATE0001_SPRINT_01_EXECUTION_PROMPT_ar	0	سجل تنفيذ حي	7	محضر تنفيذ	18695	2026-08-01 20:13	e84d6a831ba4c0944baa41f797e39aaf9d39637f
docs/UPDATE0001_SPRINT_01_ar.md	UPDATE0001_SPRINT_01_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	22969	2026-08-01 20:13	4ee34aa714adf78935bf19252c35e035b5ae8dd5
docs/UPDATE0001_TASK_BACKLOG_ar.md	UPDATE0001_TASK_BACKLOG_ar	0	سجل تنفيذ حي	7	محضر تنفيذ	37765	2026-08-01 20:13	72c48fdfaa9e772b50fe6e10a99a72cc0076a819
docs/UPDATE0003_COMPLETED_TASKS_LIST_ar.md	UPDATE0003_COMPLETED_TASKS_LIST_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	8596	2026-08-01 20:13	2a7ac9f43a52d19bd13f50d2859ae217edbbd16f
docs/UPDATE0004_AUTONOMOUS_PROMPT_ar.md	UPDATE0004_AUTONOMOUS_PROMPT_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	22488	2026-08-02 01:21	d03fde3fc2596dfb2cd9b8d574eb5a7b2ba55e69
docs/UPDATE0004_DECISIONS_ar.md	UPDATE0004_DECISIONS_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	4112	2026-08-02 01:21	2e86923c25a0d310a63364f4d2e3753d3f609c7d
docs/UPDATE0004_EXECUTION_LOG.md	UPDATE0004_EXECUTION_LOG	0	سجل تنفيذ حي	7	محضر تنفيذ	34194	2026-08-02 01:21	22d0ecbbaa8ddfefa73aa09a3cf23149f5a68078
docs/UPDATE0004_EXECUTION_PROMPT_ar.md	UPDATE0004_EXECUTION_PROMPT_ar	0	سجل تنفيذ حي	7	محضر تنفيذ	28265	2026-08-02 01:21	1bedc83f6b785fb42e2e8d2acd0272dbf7790512
docs/UPDATE0004_FINAL_REPORT_ar.md	UPDATE0004_FINAL_REPORT_ar	0	سجل تنفيذ حي	7	محضر تنفيذ	11018	2026-08-02 01:21	c4c13ec04a398d6a877bf67902459a81fd55d99f
docs/UPDATE0004_JUDGMENT_LOG.md	UPDATE0004_JUDGMENT_LOG	0	سجل تنفيذ حي	7	محضر تنفيذ	19986	2026-08-02 01:21	863b42744ea20343bea56e4bdb0e14dc095bf08e
docs/UPDATE0004_PLAN_ar.md	UPDATE0004_PLAN_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	32082	2026-08-02 01:21	1dedccaf16b9fce87fff3a4e140015ee4e481616
docs/UPDATE0005_AUTONOMOUS_PROMPT_ar.md	UPDATE0005_AUTONOMOUS_PROMPT_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	12148	2026-08-02 05:32	b740bd81f547628652f193ad07a3c15a4490f9bd
docs/UPDATE0005_DEFERRED_ASSIGNMENTS_ar.md	UPDATE0005_DEFERRED_ASSIGNMENTS_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	7000	2026-08-02 05:32	84d325cbe28968d235f2b59b314122843a17132e
docs/UPDATE0005_EXECUTION_LOG.md	UPDATE0005_EXECUTION_LOG	0	سجل تنفيذ حي	7	محضر تنفيذ	21462	2026-08-02 05:32	02fe16f5c181bc28eff7952803c856db0d17dd89
docs/UPDATE0005_FINAL_REPORT_ar.md	UPDATE0005_FINAL_REPORT_ar	0	سجل تنفيذ حي	7	محضر تنفيذ	14064	2026-08-02 05:32	f0c3f15010dabd08c1119b4eea67c9fd9d91c801
docs/UPDATE0005_JUDGMENT_LOG.md	UPDATE0005_JUDGMENT_LOG	0	سجل تنفيذ حي	7	محضر تنفيذ	12863	2026-08-02 05:32	c22ef6821a704e558146d57ddd059f682a94e979
docs/UPDATE0005_PLAN_ar.md	UPDATE0005_PLAN_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	21555	2026-08-02 05:32	d7dd135a9a391da6264a65fa6f010d1956d7ea9a
docs/UPDATE0006_EXECUTION_LOG.md	UPDATE0006_EXECUTION_LOG	0	سجل تنفيذ حي	7	محضر تنفيذ	6887	2026-08-02 20:21	3471fc7d22f3e62e23547f016e25da02d027120e
docs/UPDATE0006_FINAL_REPORT_ar.md	UPDATE0006_FINAL_REPORT_ar	0	سجل تنفيذ حي	7	محضر تنفيذ	6800	2026-08-02 20:21	3dd8b3f11a47f99cd0c9de486c138e732014651c
docs/UPDATE0006_JUDGMENT_LOG.md	UPDATE0006_JUDGMENT_LOG	0	سجل تنفيذ حي	7	محضر تنفيذ	2215	2026-08-02 20:21	99ad93d5c9b82a66ea1fc53388d59c46c787c1f3
docs/UPDATE0006_PLAN_ar.md	UPDATE0006_PLAN_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	6219	2026-08-02 20:21	b9b9efee8e74d38ce279633c977d279de0cef662
docs/UPDATE0007_DEFERRED_ar.md	UPDATE0007_DEFERRED_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	1875	2026-08-02 20:21	af430e0fc5ce776d3656e5ab01046b3733cca500
docs/UPDATE0007_EXECUTION_LOG.md	UPDATE0007_EXECUTION_LOG	0	سجل تنفيذ حي	7	محضر تنفيذ	25339	2026-08-03 17:04	38582a6492a531c9ecc8e2d9eba2e6c53e37b008
docs/UPDATE0007_FINAL_REPORT_ar.md	UPDATE0007_FINAL_REPORT_ar	0	سجل تنفيذ حي	7	محضر تنفيذ	4633	2026-08-02 20:21	3309f7870444a91ae5e95b6164f1255cc2d75fa0
docs/UPDATE0007_PLAN_ar.md	UPDATE0007_PLAN_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	17688	2026-08-02 20:21	338e105eb1a1f98b4944b3cb56de81aee94fad33
docs/UPDATE0007_REVERSE_AUDIT_ar.md	UPDATE0007_REVERSE_AUDIT_ar	0	تقرير تدقيق	6	تقرير تدقيق سابق	8924	2026-08-02 20:21	1166a40220c3a54dd6217f314d36604f1b4b2166
docs/UPDATE0008_AUDIT_ar.md	UPDATE0008_AUDIT_ar	0	تقرير تدقيق	6	تقرير تدقيق سابق	13512	2026-08-06 13:02	7a825f5bf65835958834820db0110430ebc14023
docs/UPDATE0008_DECISIONS_LOG_ar.md	UPDATE0008_DECISIONS_LOG_ar	0	سجل تنفيذ حي	7	محضر تنفيذ	13113	2026-08-06 12:44	b8b87ca158a05cc02786971ebdeda3c82174970e
docs/UPDATE0008_DOCS_PROGRESS_ar.md	UPDATE0008_DOCS_PROGRESS_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	6727	2026-08-06 08:57	b7990b25545c9a9564b6dcb98977d76f8e4560ac
docs/UPDATE0008_REMAINING_BLOCKERS_ar.md	UPDATE0008_REMAINING_BLOCKERS_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	13257	2026-08-06 07:38	cd96fc34d26822d971ebe3d672fe2c08e990e522
docs/UPDATE0008_TASK_LEDGER_ar.md	UPDATE0008_TASK_LEDGER_ar	0	متخصصة نافذة	4	وثيقة جذر — الأحدث في عائلته	29152	2026-08-06 13:03	326d14661c2a0a3b237de6c159d81aa313b779fa
docs/USER_TESTING_GUIDE_ar.md	USER_TESTING_GUIDE_ar	0	متخصصة نافذة	4	دليل استخدام/تشغيل	63469	2026-08-05 22:05	5a25c925d9755a452a48b68fc1904b3bf54e1d49
docs/UXR01_COVERAGE_AUDIT_20260808_ar.md	UXR01_COVERAGE_AUDIT_20260808_ar	0	تقرير تدقيق	6	تقرير تدقيق سابق	34192	2026-08-08 11:12	7072840d2746260b9cf1bedeb6381c14df0988a3
docs/UX_TASKS_DIFFICULTY_REPORT_ar.html	UX_TASKS_DIFFICULTY_REPORT_ar	0	سجل تنفيذ حي	7	محضر تنفيذ	37752	2026-08-01 20:13	cf5364c6b63c5ca078863169fc3f19efc0fd1327
docs/act01/ACT_debt_report.txt	ACT_debt_report	0	تاريخية	9	مستخلصات وأدلة عمل لمراحل منتهية	1471	2026-08-02 20:21	2dac130e0297f65e9adc0727220596d233f0c121
docs/act01/ACT_debt_report_raw.txt	ACT_debt_report_raw	0	تاريخية	9	مستخلصات وأدلة عمل لمراحل منتهية	2791	2026-08-02 20:21	7004fa81fdaac84e9586c2a6909b51a33eba772f
docs/audit_2026-08/01_CORE_Audit.xlsx	01_CORE_Audit	0	تقرير تدقيق	6	ادعاءات تدقيق 2026-08-09 — تُعاد لا تُصدَّق	126396	2026-08-11 14:56	44c03752831e8ab30f529a2226ad1df4b0ce9be5
docs/audit_2026-08/02_FRD_Department_Audit.xlsx	02_FRD_Department_Audit	0	تقرير تدقيق	6	ادعاءات تدقيق 2026-08-09 — تُعاد لا تُصدَّق	190165	2026-08-11 14:56	78bca7cb75bf58f4228ff3d6f4a868b85874dc37
docs/audit_2026-08/03_UX_Screens_Sidebar_Audit.xlsx	03_UX_Screens_Sidebar_Audit	0	تقرير تدقيق	6	ادعاءات تدقيق 2026-08-09 — تُعاد لا تُصدَّق	177161	2026-08-11 14:56	50198f923097406d2a16bb52b2859ede5eeba900
docs/audit_2026-08/04_UXR_Live_UI_Reconstruction_Audit.xlsx	04_UXR_Live_UI_Reconstruction_Audit	0	تقرير تدقيق	6	ادعاءات تدقيق 2026-08-09 — تُعاد لا تُصدَّق	97246	2026-08-11 14:56	7ca33a9d23817c4e7eceafe0375ae673f4dcd28d
docs/audit_2026-08/05_DELIVERY_Evidence_Testing_Audit.xlsx	05_DELIVERY_Evidence_Testing_Audit	0	تقرير تدقيق	6	ادعاءات تدقيق 2026-08-09 — تُعاد لا تُصدَّق	129400	2026-08-11 14:56	92ce45ed98f8723e030f22d30e08a627d03250c4
docs/audit_2026-08/06_Governance_Compliance_M14_Audit.xlsx	06_Governance_Compliance_M14_Audit	0	تقرير تدقيق	6	ادعاءات تدقيق 2026-08-09 — تُعاد لا تُصدَّق	217392	2026-08-11 14:56	64092b22eb76126f71f3a15de9a1abc5ad118493
docs/audit_2026-08/07_Master_Findings_Register.xlsx	07_Master_Findings_Register	0	تقرير تدقيق	6	ادعاءات تدقيق 2026-08-09 — تُعاد لا تُصدَّق	613787	2026-08-11 14:56	9771a481eb521745897d567f2e92a7701de440e5
docs/basicRolesDocs/INJAZ-CORE-01 — الدستور والمعمارية والحوكمة-5.docx	INJAZ-CORE-01 — الدستور والمعمارية والحوكمة	5	حاكمة نافذة	2	المجموعة الحاكمة الست بأحدث لواحقها	66054	2026-08-09 04:36	a7318cdd6c8b51b482e2f3e291a9188e1b1b3d35
docs/basicRolesDocs/INJAZ-DELIVERY-01 — التنفيذ والتتبع والاختبار والتشغيل-4.docx	INJAZ-DELIVERY-01 — التنفيذ والتتبع والاختبار والتشغيل	4	حاكمة نافذة	2	المجموعة الحاكمة الست بأحدث لواحقها	60086	2026-08-09 04:36	518c037391be2a74fd4933c7ff0f6640ffe82d79
docs/basicRolesDocs/INJAZ-FRD-01 — المتطلبات الوظيفية الموحّدة-5.docx	INJAZ-FRD-01 — المتطلبات الوظيفية الموحّدة	5	حاكمة نافذة	2	المجموعة الحاكمة الست بأحدث لواحقها	113620	2026-08-09 04:36	9b5f9e002a6a4be68532311e7877fb1bb041b6b3
docs/basicRolesDocs/INJAZ-UX-01 — الشاشات وتجربة المستخدم والنظام التصميمي-4.docx	INJAZ-UX-01 — الشاشات وتجربة المستخدم والنظام التصميمي	4	حاكمة نافذة	2	المجموعة الحاكمة الست بأحدث لواحقها	60742	2026-08-09 04:36	994e56ecb5d9965e5c0d003ff4cac4374476b711
docs/basicRolesDocs/M-14 — الحوكمة والالتزام-1.docx	M-14 — الحوكمة والالتزام	1	حاكمة نافذة	2	المجموعة الحاكمة الست بأحدث لواحقها	154762	2026-08-09 04:37	a9338f6a769cbaff1edab210fd64461d24fc5dec
docs/basicRolesDocs/UXR-01 — إعادة بناء واجهة المستخدم وتجربته-1.docx	UXR-01 — إعادة بناء واجهة المستخدم وتجربته	1	حاكمة نافذة	2	المجموعة الحاكمة الست بأحدث لواحقها	65246	2026-08-09 04:37	02ea4e5ec3c13b6dac340a21dd398c8d16c74818
docs/files/CMP-03 مقارنة أعمدة الشاشات بالنظام الحي.xlsx	CMP-03 مقارنة أعمدة الشاشات بالنظام الحي	0	متخصصة نافذة	4	ملفات مرجعية — الأحدث في عائلته نافذ	183256	2026-08-03 17:04	fb97ec45d8c7e9c909ab16b6eaa85e149bb70c85
docs/files/DEC-01 قرارات المالك.docx	DEC-01 قرارات المالك	0	قرار مالك نافذ	3	وثيقة قرارات مالك	24440	2026-08-01 20:13	013ae7a2487c74e057274c1254b07a98ae952851
docs/files/EMS_دليل_السايدبار_وقرار_المالك_20260725.xlsx	EMS_دليل_السايدبار_وقرار_المالك_20260725	0	متخصصة نافذة	4	ملفات مرجعية — الأحدث في عائلته نافذ	119192	2026-08-03 09:23	2448f33dc4f8cef0420445e76cb138dc28807d86
docs/files/FIN-01 إدارة التمويل والملكية-2.docx	FIN-01 إدارة التمويل والملكية	2	متخصصة نافذة	4	ملفات مرجعية — الأحدث في عائلته نافذ	34917	2026-08-01 20:13	1195e34422f3388c7e705af4aa691adb3f55db34
docs/files/GOV-01 مصفوفة الحمايات والاستثناءات-1.docx	GOV-01 مصفوفة الحمايات والاستثناءات	1	متخصصة نافذة	4	ملفات مرجعية — الأحدث في عائلته نافذ	40309	2026-08-01 20:13	4779ffd83b79d6735875d5dc4fff8b8235358642
docs/files/LEG-01 الكيانات والحوكمة والهوية-2.docx	LEG-01 الكيانات والحوكمة والهوية	2	متخصصة نافذة	4	ملفات مرجعية — الأحدث في عائلته نافذ	31924	2026-08-01 20:13	a767e36ca0fb68e32bf750a77ddb1266e13b4eae
docs/files/NAV-09 نظام الشاشات النافذ الموسع-1.xlsx	NAV-09 نظام الشاشات النافذ الموسع	1	مستبدلة	9	نسخ NAV-09 غير الحية	252279	2026-08-03 05:20	bb4ed1cfeb6d5aeaa9481b73aed67ea6df4aa3ca
docs/files/NAV-09 نظام الشاشات النافذ الموسع-4.xlsx	NAV-09 نظام الشاشات النافذ الموسع	4	مستبدلة	9	نسخ NAV-09 غير الحية	295614	2026-08-03 06:12	94c8cda97c68a65e22f9b9f7c6a33c02d6d82065
docs/files/NAV-09-current.xlsx	NAV-09-current	0	متخصصة نافذة	3	مصدر الحقيقة الحي لنظام الشاشات	377241	2026-08-06 15:56	7b289d5f00ab844c69b90bd0415cb6299d6ae72e
docs/files/NAV-09-v4-backup-20260806.xlsx	NAV-09-v4-backup	20260806	مستبدلة	9	نسخ NAV-09 غير الحية	295614	2026-08-06 15:56	94c8cda97c68a65e22f9b9f7c6a33c02d6d82065
docs/files/PLAN-04 تعميق نموذج الحاوية والحوكمة والتمويل-2.docx	PLAN-04 تعميق نموذج الحاوية والحوكمة والتمويل	2	متخصصة نافذة	4	ملفات مرجعية — الأحدث في عائلته نافذ	36811	2026-08-01 20:13	f1165f33313d5a259e7fd5e8ff045939a7684921
docs/files/PLAN-05 مصفوفة المطابقة وخارطة التنفيذ-2.docx	PLAN-05 مصفوفة المطابقة وخارطة التنفيذ	2	متخصصة نافذة	4	ملفات مرجعية — الأحدث في عائلته نافذ	39624	2026-08-01 20:13	6f4192667238e03102597cabe763cfd34c9f8390
docs/files/POL-01 إطار السياسات ومسار الوحدة-1.docx	POL-01 إطار السياسات ومسار الوحدة	1	متخصصة نافذة	4	ملفات مرجعية — الأحدث في عائلته نافذ	37564	2026-08-01 20:13	fd77ad70240d00d197afb622583abe9b9606f8f3
docs/files/SCR-02 معيار بناء الشاشات والجديدة.docx	SCR-02 معيار بناء الشاشات والجديدة	0	متخصصة نافذة	4	ملفات مرجعية — الأحدث في عائلته نافذ	29794	2026-08-01 20:13	5031686f55442b979b99d6006a99c1aa1e85589c
docs/files/SCR-DES-01 تصميم أعمدة الشاشات-2.xlsx	SCR-DES-01 تصميم أعمدة الشاشات	2	متخصصة نافذة	4	ملفات مرجعية — الأحدث في عائلته نافذ	402260	2026-08-03 11:09	cb09ae4b99d40fce8c109063d62d9cb61fa70008
docs/files/UPDATE0001_COMPLETED_TASKS_LIST_ar.md	UPDATE0001_COMPLETED_TASKS_LIST_ar	0	متخصصة نافذة	4	ملفات مرجعية — الأحدث في عائلته نافذ	13912	2026-08-01 20:13	1df76fe9b7c0323d00a549a7436f09c2a6bdfcff
docs/files/WRK-01 الورديات والحضور وسياسات الخصم-1.docx	WRK-01 الورديات والحضور وسياسات الخصم	1	متخصصة نافذة	4	ملفات مرجعية — الأحدث في عائلته نافذ	33617	2026-08-01 20:13	78c6442581818776bfa06d5f0e19c137b8706c41
docs/finance_user_guide_ar.md	finance_user_guide_ar	0	متخصصة نافذة	4	دليل استخدام/تشغيل	23463	2026-07-05 14:14	7e5676f729266ea75a42747ccf067a0a9709291f
docs/fix/FIX-01 — التصحيح البنيوي.docx	FIX-01 — التصحيح البنيوي	0	وثيقة تصحيح	5	حزمة FIX الحاكمة للتصحيح	38765	2026-08-11 14:56	3a3f72931abf4469be1a8390503af4041f94ae77
docs/fix/FIX-02 — تصحيح القشرة والنظام التصميمي.docx	FIX-02 — تصحيح القشرة والنظام التصميمي	0	وثيقة تصحيح	5	حزمة FIX الحاكمة للتصحيح	38885	2026-08-11 14:56	61f002f6eb8cf7a1decddd83b9e549186b665dc4
docs/fix/FIX-03 — تصحيح المالية والمراجعة.docx	FIX-03 — تصحيح المالية والمراجعة	0	وثيقة تصحيح	5	حزمة FIX الحاكمة للتصحيح	46711	2026-08-11 14:56	4749b28f425ad1c97666250b50321ead6fcc1832
docs/fix/INJAZ_Executive_Summary.docx	INJAZ_Executive_Summary	0	وثيقة تصحيح	5	حزمة FIX الحاكمة للتصحيح	16401	2026-08-11 14:56	fe5cbd28790c582daf05c7d4d3de45bc6f46fc11
docs/fix/~$X-02 — تصحيح القشرة والنظام التصميمي.docx	~$X-02 — تصحيح القشرة والنظام التصميمي	0	غير صالحة	9	قفل Word مؤقت	162	2026-08-15 17:18	0de9f7de6aad7f0b764086017e5f7a8485633712
docs/fix_2026-08/AUDIT_COVERAGE_ar.md	AUDIT_COVERAGE_ar	0	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	5962	2026-08-11 21:56	459982f83fba76fc1643a15cabea480d074d0445
docs/fix_2026-08/CHECK_FULL_SWEEP_ar.md	CHECK_FULL_SWEEP_ar	0	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	17582	2026-08-12 01:12	1ae79dce962b1eab03cb489fcfedb782a9c097f9
docs/fix_2026-08/DATA_MISMATCH_CAMPAIGN_2026-08-15.md	DATA_MISMATCH_CAMPAIGN_2026-08	15	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	13131	2026-08-15 15:47	b583f70db5b7ff4c2c523a6dd70295a8802671c9
docs/fix_2026-08/DENOMINATOR_ar.md	DENOMINATOR_ar	0	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	5862	2026-08-11 14:56	b838ffe002293dde9764afd190f96a1690e0660f
docs/fix_2026-08/DOCS_INVENTORY_ar.md	DOCS_INVENTORY_ar	0	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	3933	2026-08-11 14:56	42ca49d608226ae15a802451a49824cc596f7eec
docs/fix_2026-08/DUP_SCREENS_CAMPAIGN_2026-08-14.md	DUP_SCREENS_CAMPAIGN_2026-08	14	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	14249	2026-08-15 07:23	42e58fc9b933ad82fc29f2accaa8e7c0befa6aa4
docs/fix_2026-08/EASY_CLUSTERS_ar.md	EASY_CLUSTERS_ar	0	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	13496	2026-08-11 14:56	6864ad5f95219bf330d439da768e7dc1f8afc41c
docs/fix_2026-08/EFFORT_SHARE_ar.md	EFFORT_SHARE_ar	0	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	3232	2026-08-11 21:56	7b01f3aadd35ec00ed3b082c83b53da5bac89abe
docs/fix_2026-08/EVIDENCE_CAMPAIGN_2026-08-13.md	EVIDENCE_CAMPAIGN_2026-08	13	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	8491	2026-08-13 01:27	400cd454c1059856385a8e9e6a7347536c4adc5f
docs/fix_2026-08/EVIDENCE_CAMPAIGN_COVERED_2026-08-13.md	EVIDENCE_CAMPAIGN_COVERED_2026-08	13	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	20931	2026-08-13 04:48	312d66663ada6737e65eb9f8bfb079afc0154f56
docs/fix_2026-08/EVIDENCE_GAP_PROBE_ar.md	EVIDENCE_GAP_PROBE_ar	0	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	9770	2026-08-11 14:56	cd50b3b9e3e9535780b61f9c1e61afed83a4a8c2
docs/fix_2026-08/EVIDENCE_GAP_ar.md	EVIDENCE_GAP_ar	0	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	73119	2026-08-11 14:56	cd1b7d1d816746f3359d45ad29ca87ff76ff5750
docs/fix_2026-08/FINAL_STATUS_ar.md	FINAL_STATUS_ar	0	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	7784	2026-08-11 14:56	24a5de690490bedd6792e2fd4404e5dd5685749e
docs/fix_2026-08/FIX_CLOSURE_REPORT_ar.md	FIX_CLOSURE_REPORT_ar	0	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	28923	2026-08-11 14:56	7fb4071c4a541edec9bbefd89473eb82b7d52040
docs/fix_2026-08/HANDOVER_2026-08-10.md	HANDOVER_2026-08	10	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	11210	2026-08-11 22:19	71f94fac1631bbe6b4f29af174f70ac34b385e58
docs/fix_2026-08/LOST_CONSTRAINTS_PLAN_ar.md	LOST_CONSTRAINTS_PLAN_ar	0	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	3453	2026-08-11 23:26	84e11ac16e289ccd21b0228328ba5591e7c099eb
docs/fix_2026-08/LOST_CONSTRAINTS_ar.md	LOST_CONSTRAINTS_ar	0	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	6622	2026-08-11 23:24	629779f547a9cc3274d86357171650573259c58e
docs/fix_2026-08/MISSING_CONSTRAINTS_ar.md	MISSING_CONSTRAINTS_ar	0	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	2787	2026-08-11 23:49	43e500035413f9a9943e9c243b993c2c056cc31b
docs/fix_2026-08/OWNER_REVIEW_FIX_ar.md	OWNER_REVIEW_FIX_ar	0	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	6335	2026-08-11 14:56	d8bec85331fea2516e43698ba5ba74ac0a2e5ce3
docs/fix_2026-08/PERM_GOV_CAMPAIGN_2026-08-14.md	PERM_GOV_CAMPAIGN_2026-08	14	سجل تنفيذ حي	7	قياسات ومحاضر تنفيذ — دليل لا مواصفة	62434	2026-08-15 05:33	7f52241c2f991dd86771f513958b5196fbc7c531
